,0 pi,2/3 pi,4/3 pi
683,1050558.491675874,1047643.560633575,1047528.7593259554
684,1050308.1396474873,1047771.7402018387,1047650.2678824539
685,1050040.2667351926,1047911.5519732683,1047777.7180526003
686,1049894.5712012192,1048040.2546092676,1047794.4313716969
687,1049719.7885896696,1048107.7382237451,1047901.4185549981
688,1050222.8734582101,1048075.1668546282,1047431.9966250494
689,1050524.935060481,1048036.6302623152,1047169.3281205829
690,1050474.4586220523,1048147.8011147948,1047108.5730757142
691,1049870.3483851391,1048305.9429510649,1047553.0412865574
692,1049333.2216361568,1048936.5134282964,1047459.1950576983
693,1047459.7837275676,1049591.792324187,1048677.5149887179
694,1047069.9917907534,1049752.4140056917,1048907.3879827193
695,1046779.2119578274,1050195.059249762,1048756.533734508
696,1046623.0334249381,1049839.0954516362,1049268.6793560318
697,1046614.3222519965,1049771.543431713,1049344.9327584924
698,1046600.8351435653,1049715.6709079426,1049414.3086632874
699,1046618.5160956263,1049829.790342153,1049282.508277016
700,1046637.2478461636,1049906.8435242712,1049186.7233443602
701,1046579.0683401596,1049651.9160019706,1049499.8761447112
702,1046585.21609829,1049417.3408274993,1049728.3035610511
703,1046585.5416798816,1049539.1248597417,1049606.1710150484
704,1046814.9883179086,1048616.928638741,1050298.9781545424
705,1046820.0744090857,1048665.0145962872,1050245.714387894
706,1046713.721605383,1048908.7413395748,1050108.363236475
707,1046653.6503681721,1049103.642137799,1049973.5336754613
708,1046614.077016054,1049283.4763297131,1049833.2744898067
709,1046638.0950318226,1049244.1331522274,1049848.5476054084
710,1046945.1739762098,1049009.7348845878,1049775.1346925967
711,1047185.0684993214,1048897.4427384222,1049647.0075230424
712,1046803.3868892698,1049511.317026449,1049415.5476205056
713,1048761.6319231282,1050037.983181712,1046930.711301225
714,1048991.377390077,1049882.3447155934,1046856.5836240968
715,1048961.8636912408,1050078.0306957646,1046690.9468042192
716,1048791.5533477585,1049984.0049676283,1046954.662636855
717,1048170.3786327511,1049804.6569421533,1047754.084835392
718,1048028.1042326953,1049699.166244749,1048001.6315034735
719,1048463.1206143016,1049563.4754159723,1047702.2390581714
720,1047756.6311491241,1049768.8144977677,1048203.619053679
721,1047695.0754631987,1049811.8714832664,1048222.2110871493
722,1047706.4384931888,1050033.2395307738,1047989.858938938
723,1047353.8461942686,1049811.2382590454,1048564.3554081685
724,1047290.1867018758,1049614.6699884338,1048824.4755405856
725,1047264.0271023596,1049194.2107635292,1049270.9954617936
726,1047069.1095327287,1049817.142900899,1048843.5990118894
727,1046685.1160204302,1050005.7173827367,1049039.9488367287
728,1046645.1597791507,1049831.1153396477,1049254.4732665967
729,1046631.7025160472,1049809.6054108404,1049289.4630224477
730,1046602.4667010803,1049730.1227728154,1049398.2252408992
731,1046593.3900742984,1049544.3219080635,1049593.1027324335
732,1046632.313486252,1049209.7387416067,1049888.7624869368
733,1046790.0790573446,1048708.328054343,1050232.430442984
734,1046764.5887717794,1048767.6433717855,1050198.6054111077
735,1046747.5991945441,1048809.336368968,1050173.9019911592
736,1047105.0785593452,1048125.0923137183,1050500.724238128
737,1046943.6579119825,1048421.1210039941,1050366.0309597028
738,1046860.2353305231,1048567.450667109,1050303.140183801
739,1046841.117865377,1048606.0146055091,1050283.6937105467
740,1046795.0951922064,1048690.3952248448,1050245.3569961449
741,1046887.0787039978,1048581.3330345424,1050262.3043753004
742,1047066.6246878689,1048625.761346825,1050037.720305141
743,1047051.7704756795,1048907.6572972487,1049770.4127674503
744,1046845.3217129868,1048820.28554126,1050064.9065183713
745,1046779.7059892282,1048905.7719222126,1050045.1417350348
746,1046926.3716446103,1048806.2504184446,1049997.6645701372
747,1046928.9027357307,1049286.107013978,1049514.9447091299
748,1047320.8981041011,1049031.6067896262,1049376.6509117424
749,1047735.0942039132,1048709.1671962186,1049284.3234778815
750,1047794.735583378,1048578.8482970695,1049354.996534177
751,1047737.1934827131,1048793.0057009566,1049198.3434565996
752,1047828.3534737366,1048848.4135719996,1049051.6427578735
753,1047788.6204573524,1049002.8788035256,1048936.9453771624
754,1047747.4017115153,1049267.3746691833,1048713.78798444
755,1047842.8636306142,1048594.7462125903,1049290.8903153134
756,1047640.3649270465,1048732.8023182643,1049355.5516823635
757,1047430.6659222624,1049041.8843266927,1049256.3995064963
758,1047006.8573084029,1049667.0308842128,1049055.963328319
759,1046690.4454128509,1049845.5426493054,1049194.658284116
760,1046711.5112441379,1049091.0824837517,1049928.0621110224
761,1046687.3896889016,1049079.2484808932,1049964.1021814542
762,1046757.6021274227,1048837.4353510803,1050135.7318391814
763,1046897.7955027935,1048501.7407080152,1050331.2785039868
764,1047033.7759976296,1048268.9684771536,1050428.0702400124
765,1047051.4228490613,1048241.4953686423,1050437.8964970922
766,1047022.8341241522,1048286.276530701,1050421.704059942
767,1046984.7411722844,1048348.2813084257,1050397.7922340848
768,1046836.0025129113,1048567.3433531121,1050327.5607561278
769,1046967.1739190975,1048371.8999356759,1050391.7523266596
770,1046996.3938954441,1048323.2493592314,1050411.1829267568
771,1047070.1937853856,1048209.7481167208,1050450.8794303595
772,1046871.9116691028,1048542.6204136735,1050316.2973083642
773,1046807.9383444235,1049027.4776707112,1049895.0013760643
774,1046990.5493247785,1049426.9790066094,1049312.2740737516
775,1047211.5376215801,1049986.9308258365,1048531.3695090752
776,1046672.8623501683,1049609.5239784666,1049448.2128428703
777,1046732.3035711353,1049240.8117294703,1049757.3818250662
778,1047217.0276061248,1049351.1323492941,1049161.1704488576
779,1047672.9162444264,1049566.3735987395,1048489.5703090688
780,1047739.4311282764,1049260.1372392839,1048728.9996885634
781,1047788.7583326336,1049176.9843923764,1048762.7416481045
782,1047801.10736526,1049289.1035958221,1048638.319691433
783,1047714.3686921002,1048818.6774637303,1049195.5189460218
784,1047896.3937005553,1048476.7981965231,1049355.3226337712
785,1048338.3916886137,1048051.2027361215,1049338.841307475
786,1048485.9731702373,1047859.9613883322,1049382.6240363042
787,1048649.3032559399,1047805.271938341,1049273.9428985
788,1048391.303970282,1047929.281288991,1049407.9604884223
789,1047810.3420453048,1048249.1306603288,1049669.4278775968
790,1047265.8580415621,1048440.0994014229,1050023.869446886
791,1046936.9378839515,1048808.5435709346,1049984.7717137826
792,1047060.5705140652,1048444.0514790977,1050225.7792188087
793,1047049.9261636822,1048334.7021788484,1050346.0038163173
794,1047111.6617143601,1048184.1296940398,1050434.9520977186
795,1046901.0587407717,1048508.6735526081,1050321.0596796195
796,1046823.5634953746,1048665.0246273095,1050242.2038503147
797,1046867.1881122902,1048560.60249936,1050303.0241031453
798,1047067.497032383,1048216.9244262998,1050446.3932561127
799,1047094.099099735,1048187.6370098452,1050449.0558634186
800,1047244.5479928803,1047933.1010055267,1050553.2576237454
801,1047233.2208742792,1047986.9747093675,1050510.614292032
802,1047233.6132527248,1047987.1466769243,1050510.0483029564
803,1047221.7623041249,1047995.8194204828,1050513.2428089902
804,1047054.0827633931,1048275.7344891124,1050400.9182266064
805,1047042.8025898427,1048677.1009865573,1050010.2030198465
806,1047069.2684682157,1049260.196268831,1049400.1649070384
807,1047035.9177859332,1049672.5145892806,1049021.3665157226
808,1046677.6319045621,1049808.3121316487,1049244.7117406037
809,1046886.9210802871,1050023.6669548617,1048819.800043431
810,1046954.1621976404,1049020.7493398127,1049755.09996921
811,1046923.9418236377,1049188.9111450217,1049617.1444720472
812,1047118.2125729397,1048726.552472169,1049885.0762566875
813,1047204.9783437949,1048737.5407102064,1049787.0890944374
814,1047268.9494734313,1049799.089423194,1048661.4925312388
815,1047056.2487459684,1049244.617224792,1049428.7953069066
816,1047556.3234170326,1048100.8306677333,1050072.517272028
817,1047887.8769188317,1047810.5279393529,1050031.1099605232
818,1048687.164830112,1047204.2946752927,1049838.2032683408
819,1049075.9828091566,1047046.6945627329,1049607.063965801
820,1049060.734609247,1047050.863116418,1049618.1413317337
821,1047929.0826306007,1047704.0199548699,1050096.562033621
822,1047219.207724128,1048697.1095240922,1049813.2975403743
823,1047109.2523284511,1048758.2275504556,1049862.3508195481
824,1047169.9905515262,1048363.4062936353,1050196.8200254182
825,1047425.5109481775,1047832.4233803896,1050472.6758342618
826,1046938.2370093551,1048466.4506802628,1050326.0574462712
827,1046667.2173750075,1049093.2188741767,1049970.3557238153
828,1046649.7808876608,1049163.4562054486,1049917.5548798894
829,1047061.0275418363,1048226.7629752127,1050443.0241977465
830,1047418.9140060112,1047761.0749874066,1050550.8257213775
831,1047302.8940183343,1047906.1956133709,1050521.702341294
832,1047210.5110096923,1047986.1434491338,1050534.2290465948
833,1047173.7194151693,1048084.6249149501,1050472.4233563943
834,1047556.8356388021,1047639.0747927561,1050534.8330745606
835,1047477.3272309941,1047726.1531488991,1050527.2550992195
836,1047310.8953393908,1047919.7407678232,1050500.0977507255
837,1047360.1553081094,1047916.2960208863,1050454.1430975918
838,1047347.7424693137,1047968.1255272863,1050414.639557102
839,1046772.0042873492,1048971.7010560832,1049986.8703080576
840,1046632.9798987212,1049523.0339943515,1049574.689572831
841,1047026.6031467039,1048603.9540895068,1050099.6948926176
842,1047321.6423525905,1048178.3839469911,1050230.1040038855
843,1047483.4527128936,1047879.671043359,1050367.206524334
844,1047682.2167558955,1047656.6908550407,1050391.4478821107
845,1047288.9440786246,1048087.5530149336,1050353.9138280367
846,1046789.2293513541,1049121.3516178809,1049819.8208815611
847,1046762.5617757449,1049260.4783884047,1049707.3616866462
848,1046802.1833315913,1049107.9809097345,1049820.2092079697
849,1046804.2924650345,1049167.7209834005,1049758.3168321517
850,1047478.0496861747,1047918.6271191504,1050333.577065373
851,1047745.9818773404,1047682.5763048669,1050301.5707664534
852,1047701.5157757773,1047787.553999999,1050240.913058054
853,1047793.5105983651,1047821.5029778514,1050114.6787602438
854,1047750.623998927,1047957.528821119,1050021.3505471845
855,1047704.3291862061,1047799.5225898393,1050226.0963631063
856,1048115.3366522036,1047250.3941934442,1050364.7339296862
857,1047284.8388855619,1047966.8585606291,1050479.001243088
858,1046632.0121725869,1049254.2038222724,1049844.5727029596
859,1046867.4849530183,1048560.0173142334,1050303.3124475442
860,1047061.0275418363,1048226.7629752127,1050443.0241977465
861,1047490.9508372417,1047682.2546784364,1050557.609199118
862,1047712.5284085234,1047462.8446321602,1050555.4416741116
863,1047846.4351540832,1047352.4054322203,1050531.9513866962
864,1047604.3560125631,1047542.0458171552,1050584.4816757026
865,1047849.2511275073,1047358.0389849216,1050523.4775740844
866,1048084.8936212148,1047181.2150832803,1050464.634801623
867,1047956.3012120657,1047288.4599226769,1050485.95192561
868,1047853.1685476047,1047380.9058220527,1050496.6147506412
869,1048199.8664329575,1047119.7575448413,1050411.0604069498
870,1048884.9985860758,1046772.0037451889,1050073.664561446
871,1047588.1643487446,1047641.7991482903,1050500.6843597025
872,1046961.2471576558,1048511.2426872359,1050258.1046709716
873,1047727.9237388859,1047682.8059036414,1050319.4431238675
874,1047745.4650205774,1047678.6005856295,1050306.0745679648
875,1047994.7494964887,1047408.0868544878,1050327.4378791146
876,1047986.6887618231,1047407.7201006507,1050335.8844176843
877,1047612.270020619,1047744.2603002426,1050373.7835745537
878,1047157.5168091997,1048335.2299776535,1050237.556734198
879,1046978.7323757283,1048668.5876657148,1050082.9834796076
880,1046969.2359540813,1048696.3339271664,1050064.724883737
881,1046887.5074924859,1048972.1493824744,1049870.5765673975
882,1047856.2996435761,1047560.2669001322,1050313.6121141147
883,1047598.1132145822,1047850.6439346825,1050281.336439992
884,1047617.3220495812,1047900.3751113162,1050212.2353634608
885,1047945.4380535552,1047660.4692480988,1050123.824363092
886,1048242.5710845961,1047533.8872563638,1049953.016682324
887,1048271.1842398254,1047334.348613293,1050124.3898118061
888,1048355.9758029758,1047040.051042177,1050334.595857897
889,1047859.9661246641,1047357.0150213415,1050513.762360113
890,1047169.2697551653,1048090.7847501381,1050470.7131812098
891,1047490.7864939797,1047682.4299658876,1050557.5982549286
892,1047479.1652556395,1047694.8763586539,1050556.7731005019
893,1047537.8545606477,1047633.0350953714,1050559.9250587758
894,1047674.733064707,1047498.0206454742,1050558.0610046138
895,1047626.2142299579,1047552.3890131013,1050552.1887299397
896,1048238.2241199348,1047032.410940502,1050460.2484449835
897,1048060.3877545723,1047183.6926627769,1050486.71155565
898,1047894.2981775416,1047319.9998349,1050516.4713052425
899,1048014.8966260427,1047232.6288717798,1050483.219638067
900,1047948.766006403,1047292.3471191061,1050489.60631202
901,1048098.9127714529,1047185.9414755336,1050445.84283206
902,1048755.8754825816,1046826.3217439767,1050148.4570149577
903,1049153.561476582,1046699.3678457476,1049877.717023943
904,1049149.7312647817,1046740.2665467001,1049840.528526687
905,1049077.5765297646,1046902.8249687281,1049749.7102645065
906,1048948.4127534747,1046915.6164165479,1049866.145225553
907,1048874.6766479136,1046898.2104375783,1049957.4076794933
908,1048904.383726366,1046881.3653419062,1049944.5648271425
909,1048694.555186515,1046963.5658675497,1050072.1928413499
910,1048477.1068801763,1047074.8355618315,1050178.3610790432
911,1048233.261416186,1047223.0967207623,1050273.9453841024
912,1048201.8983766272,1047254.9610442966,1050273.4133309997
913,1048225.7219947496,1047252.926570143,1050251.5834126144
914,1049003.5193686741,1046893.676711577,1049832.9940408643
915,1049051.9219479316,1046914.6977392297,1049763.4767400147
916,1048934.029585776,1047000.3446737645,1049795.5799377915
917,1048874.8944753988,1047083.6778445673,1049771.2133862195
918,1048892.1214884222,1047195.258113285,1049642.1190927716
919,1048870.4250587411,1047079.2462738662,1049780.1296264594
920,1048632.339762765,1046919.2836859904,1050178.911993515
921,1047988.0644421505,1047260.9927271344,1050481.6638851373
922,1047389.3030191282,1047812.6824381454,1050528.7822292396
923,1047480.3025293819,1047701.9910757868,1050548.49836783
924,1047816.905021898,1047377.5870704119,1050536.2998806895
925,1047826.4678596442,1047369.3796738748,1050534.9444394805
926,1047875.0085380881,1047328.4934295807,1050527.2900053307
927,1047801.0715709282,1047391.2885033153,1050538.4318987564
928,1048099.733251286,1047126.5621855499,1050504.5880685856
929,1047927.4134553873,1047285.7711195796,1050517.6073980317
930,1047992.5311354608,1047241.9422173658,1050496.2959648573
931,1048069.3899551873,1047184.8038020285,1050476.5739292975
932,1047993.0602193701,1047242.5845517651,1050495.1212846872
933,1048150.2917174759,1047141.9635042385,1050438.4658327077
934,1048463.3230461257,1046954.370671313,1050313.0049718404
935,1048562.7564941836,1046903.7984495877,1050264.1373927193
936,1048690.4772318944,1046922.7393199347,1050117.2256891478
937,1048768.2518120892,1047010.613489319,1049951.2225927522
938,1048846.4778000163,1046943.0247037204,1049940.6919719775
939,1048773.9802207549,1046943.3731903083,1050012.9208190276
940,1048760.098211238,1046935.5631892751,1050034.6524949018
941,1048687.709106545,1046966.6111708067,1050075.9936180627
942,1048328.5440227546,1047161.6573508193,1050240.1021474765
943,1048170.3911227981,1047266.1661338244,1050293.746264428
944,1048232.5329634679,1047239.2427101708,1050258.4824531747
945,1048747.7616662937,1046968.5852407073,1050013.8850705063
946,1049150.5629927781,1046858.190273748,1049721.4368545895
947,1049216.7535607258,1046881.5312008236,1049631.811665627
948,1048996.4338131293,1046969.900081367,1049763.6530095984
949,1048744.8672785037,1047110.9082700533,1049874.065034119
950,1048588.893400204,1047280.0405281388,1049860.6539451692
951,1048559.7859849681,1047265.4492265328,1049904.425383108
952,1048547.2259678666,1047015.4218396533,1050167.7219821452
953,1048281.722010318,1047054.8044241853,1050394.194619918
954,1047816.9807646403,1047385.5895433783,1050528.197378494
955,1047699.6610030414,1047482.4658976957,1050548.665072262
956,1047762.3557008384,1047425.3895343724,1050543.0467377885
957,1047848.7432202074,1047350.4574423542,1050531.5913104382
958,1048046.587128617,1047193.8768048623,1050490.3280395197
959,1048104.1148312467,1047152.0349335371,1050474.6422082162
960,1048741.6606156658,1046761.6284243624,1050227.5944653924
961,1048757.0449685692,1046776.0039434276,1050197.765802799
962,1048288.1573672373,1047028.6704496437,1050413.964156118
963,1047963.8586627068,1047257.43199933,1050509.4996731319
964,1048151.7113379416,1047119.6423663975,1050459.4349934803
965,1048406.3816905192,1046965.5464483922,1050358.837916911
966,1048506.8688703743,1046916.916704667,1050306.9579310778
967,1048610.3527659297,1046866.3133412967,1050254.0709992705
968,1048764.928973239,1046858.8973393381,1050106.7139032048
969,1048790.2094001933,1046949.9354781182,1049990.0913086976
970,1048866.1534369476,1046927.4026750863,1049936.6628324483
971,1048766.0206864765,1046959.0869070195,1050005.1301685653
972,1048646.124566714,1046993.0489409022,1050091.118282951
973,1048507.7219686281,1047055.7903469094,1050166.7985983496
974,1048177.2498460491,1047263.9110560392,1050289.135264216
975,1047874.5563248529,1047500.3259802433,1050355.4138612074
976,1047781.838467802,1047600.2308310937,1050348.183017086
977,1048188.2276591903,1047290.8367105705,1050251.132934396
978,1048753.3458226847,1046991.7044894327,1049985.1083433237
979,1048936.785762676,1046951.7354545323,1049841.5625844847
980,1048646.3475930167,1047096.7209095343,1049986.9265496978
981,1048476.3503925322,1047232.2840345724,1050021.227232536
982,1048478.0080652854,1047254.7642694127,1049997.0275274147
983,1048421.872261353,1047202.0808890765,1050106.0746167735
984,1048398.1194265601,1047021.6195284867,1050310.8633784186
985,1048369.3079618139,1046994.1682426635,1050367.2673016416
986,1048328.0351242644,1047018.4920586791,1050384.217952946
987,1048399.114693229,1046968.733270616,1050362.921353839
988,1048311.9409381793,1047013.8633050015,1050404.9877298183
989,1048280.7616700336,1047033.3269923367,1050416.7033106294
990,1048134.1294892519,1047130.8357475286,1050465.8267362185
991,1048236.9357050649,1047061.4316332663,1050432.424634668
992,1048948.1091311206,1046682.5099321406,1050100.2644421603
993,1048614.1815688305,1046840.6431226333,1050275.9900233313
994,1048180.4864861878,1047091.8454019103,1050458.4828266974
995,1048295.1954184355,1047024.7683204323,1050410.8265963008
996,1048572.3749082872,1046869.1934312617,1050289.22035827
997,1048714.141474122,1046809.401502733,1050207.2230789673
998,1048761.6668061009,1046795.9961942766,1050173.0805057406
999,1048873.7945125492,1046756.4859244258,1050100.4486232772
1000,1048894.6323230634,1046746.9010774856,1050089.202170234
1001,1048918.94687881,1046751.910430629,1050059.8352373652
1002,1048885.644688476,1046799.321767559,1050045.6142960205
1003,1048865.8369290517,1046827.5766547847,1050037.102116945
1004,1048672.203552911,1046915.5285278021,1050142.7575565707
1005,1048456.45210667,1047031.6163010356,1050242.3998440562
1006,1048207.1133676976,1047185.0875181383,1050338.2673659255
1007,1048021.7422597184,1047324.2947634856,1050384.415986409
1008,1048022.3923277529,1047335.7533716323,1050372.2724782294
1009,1048290.0508539431,1047148.7923602901,1050291.5704728367
1010,1048605.2247169353,1046978.8386028416,1050146.329311206
1011,1048685.9798739275,1046934.6399991583,1050109.7922911628
1012,1048598.678640376,1046968.6726849212,1050163.0818995722
1013,1048451.9274601018,1047037.6644486148,1050240.865540967
1014,1048356.2756570887,1047057.8063160451,1050316.484591075
1015,1048255.6671516337,1047076.9503532668,1050398.0860464405
1016,1048300.0719124769,1047051.7792788397,1050378.8427596763
1017,1048274.8640769433,1047059.1535165736,1050396.7034609052
1018,1048331.5647944656,1047016.8453726785,1050382.3333389752
1019,1048447.449197447,1046941.2873244933,1050342.032795744
1020,1048457.2217840003,1046928.4048043911,1050345.167022919
1021,1048613.5767928222,1046847.8800620155,1050269.3351181613
1022,1048561.6354482158,1046873.6076541848,1050295.5488705984
1023,1048502.8750401875,1046904.1389718794,1050323.7779609319
